Point ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude,Y_Plus
34,0.989879,0,78.8642,0,1.67E-07,0,0,0,0,0,0,0.17618,-0.055404,0,0.184686,31.5457,-0.400678,0.00457971,-0.000343646,0,0.00459258,1.00385,0,0,0,0,1.05344
35,0.989719,0,78.8552,0,1.67E-07,0,0,0,0,0,0,0.153511,-0.0534588,0,0.162553,31.5421,-0.407909,0.004723,-0.000454529,0,0.00474482,1.0039,0,0,0,0,1.07282
36,0.98961,0,78.8505,0,1.67E-07,0,0,0,0,0,0,0.133057,-0.051254,0,0.142588,31.5402,-0.411627,0.00486307,-0.000578229,0,0.00489733,1.00395,0,0,0,0,1.09245
37,0.989554,0,78.8501,0,1.67E-07,0,0,0,0,0,0,0.114722,-0.0488466,0,0.124688,31.54,-0.411975,0.00499703,-0.000715478,0,0.00504799,1.004,0,0,0,0,1.11217
38,0.989553,0,78.8536,0,1.67E-07,0,0,0,0,0,0,0.0983855,-0.0462897,0,0.108731,31.5414,-0.409187,0.00512393,-0.000867392,0,0.00519683,1.00404,0,0,0,0,1.13211
39,0.989613,0,78.8619,0,1.67E-07,0,0,0,0,0,0,0.0839123,-0.0436311,0,0.0945777,31.5448,-0.402533,0.00524162,-0.00103515,0,0.00534286,1.00409,0,0,0,0,1.15228
40,0.989745,0,78.8754,0,1.67E-07,0,0,0,0,0,0,0.0711583,-0.0409126,0,0.0820814,31.5501,-0.391768,0.0053468,-0.00121991,0,0.0054842,1.00413,0,0,0,0,1.17265
41,0.989954,0,78.8945,0,1.67E-07,0,0,0,0,0,0,0.0599767,-0.03817,0,0.0710925,31.5578,-0.37644,0.00543512,-0.00142264,0,0.00561822,1.00416,0,0,0,0,1.19309
42,0.99026,0,78.9214,0,1.67E-07,0,0,0,0,0,0,0.0502224,-0.0354327,0,0.0614635,31.5685,-0.354973,0.00549798,-0.00164307,0,0.00573825,1.00419,0,0,0,0,1.21311
43,0.99066,0,78.9555,0,1.67E-07,0,0,0,0,0,0,0.0417559,-0.0327247,0,0.0530515,31.5822,-0.32766,0.00552561,-0.00187972,0,0.00583658,1.00422,0,0,0,0,1.23212
