"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         261,      -5.886398646,      -4.921898628,      -4.944578909,      -3.850334828,      -10.38340875
          0,           0,         262,      -5.873616689,      -4.924899571,      -4.948826023,      -3.835841612,      -10.38548843
          0,           0,         263,      -5.860583404,      -4.930237556,      -4.955515471,      -3.821061866,      -10.38802453
          0,           0,         264,      -5.848170692,      -4.937829497,      -4.964543731,      -3.806968349,      -10.39101897
          0,           0,         265,      -5.837047681,      -4.947542275,      -4.975785346,      -3.794292371,      -10.39448393
          0,           0,         266,      -5.827658012,      -4.959188876,      -4.989019595,      -3.783507953,      -10.39838927
          0,           0,         267,      -5.820388528,      -4.972521299,      -5.003983621,      -3.775016857,      -10.40270113
          0,           0,         268,      -5.815502283,      -4.987196773,      -5.020232136,       -3.76908407,      -10.40738623
          0,           0,         269,      -5.813168393,      -5.002771919,      -5.037244434,      -3.765877156,      -10.41238766
          0,           0,         270,         -5.813523,      -5.018690237,      -5.054391627,      -3.765528397,      -10.41761977
          0,           0,         271,      -5.816633494,       -5.03429107,       -5.07087539,      -3.768105482,      -10.42299019
          0,           0,         272,      -5.822539834,      -5.048816742,      -5.085840129,      -3.773649532,        -10.428375
          0,           0,         273,      -5.831234951,      -5.061479995,      -5.098394172,      -3.782161806,      -10.43360843
