Point ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude,Y_Plus
377,0.998466,0,79.6187,-0,1.67279e-07,0,0,0,0,0,0,0.999615,-5.4564e-05,0,0.999615,31.8475,0.202902,0.00251639,0.000356808,0,0.00254157,1.00474,0,0,0,0,1.51875
378,0.998482,0,79.6205,-0,1.6728e-07,0,0,0,0,0,0,0.999656,-4.87552e-05,0,0.999656,31.8482,0.204327,0.00262032,0.000371568,0,0.00264653,1.00474,0,0,0,0,1.61114
379,0.998501,0,79.6225,-0,1.67281e-07,0,0,0,0,0,0,0.999693,-4.3503e-05,0,0.999693,31.849,0.205964,0.00273141,0.000387342,0,0.00275874,1.00475,0,0,0,0,1.71432
380,0.998521,0,79.6246,-0,1.67282e-07,0,0,0,0,0,0,0.999726,-3.87543e-05,0,0.999726,31.8498,0.207628,0.00284046,0.000402828,0,0.00286888,1.00476,0,0,0,0,1.82659
381,0.998538,0,79.6265,-0,1.67283e-07,0,0,0,0,0,0,0.999757,-3.44608e-05,0,0.999757,31.8506,0.209116,0.00293724,0.000416572,0,0.00296663,1.00476,0,0,0,0,1.94582
382,0.998549,0,79.6278,-0,1.67283e-07,0,0,0,0,0,0,0.999784,-3.05789e-05,0,0.999784,31.8511,0.210164,0.00301249,0.000427262,0,0.00304264,1.00477,0,0,0,0,2.06991
383,0.99855,0,79.6282,-0,1.67284e-07,0,0,0,0,0,0,0.999809,-2.70691e-05,0,0.999809,31.8513,0.210532,0.0030604,0.000434073,0,0.00309103,1.00477,0,0,0,0,2.19753
384,0.998541,0,79.6278,-0,1.67285e-07,0,0,0,0,0,0,0.999831,-2.38959e-05,0,0.999831,31.8511,0.210187,0.00308033,0.000436915,0,0.00311116,1.00478,0,0,0,0,2.32889
385,0.998531,0,79.6271,-0,1.67285e-07,0,0,0,0,0,0,0.999851,-2.10269e-05,0,0.999851,31.8509,0.209646,0.00307693,0.000436446,0,0.00310773,1.00478,0,0,0,0,2.46603
386,0.998537,0,79.6274,-0,1.67284e-07,0,0,0,0,0,0,0.99987,-1.84331e-05,0,0.99987,31.851,0.209853,0.00305729,0.000433673,0,0.0030879,1.00478,0,0,0,0,2.61203
