"Time_Iter",    "Cur_Time"    ,     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,    "Avg_Press"   ,       "CD"       ,       "CL"       ,     "probe1"     
       2151,             21.51,      -9.645740181,      -10.46866869,      -10.54435787,                 0,       1.322180332,     0.04647870943,     0.09409151796
       2152,             21.52,      -9.640389355,      -10.46967401,      -10.55429268,                 0,       1.318964227,   -0.006307103711,     0.09585557214
       2153,             21.53,      -9.636398411,       -10.4725846,      -10.56698435,                 0,       1.316482467,    -0.05917737415,     0.09760355075
       2154,             21.54,      -9.640737237,      -10.48142968,       -10.5847967,                 0,       1.314985936,     -0.1113013597,     0.09923303554
       2155,             21.55,      -9.650542221,       -10.4955483,      -10.60424788,                 0,       1.314548128,     -0.1615925994,      0.1006566476
       2156,             21.56,      -9.656880609,      -10.51280917,       -10.6221574,                 0,       1.315171581,        -0.2091789,      0.1018019705
       2157,             21.57,      -9.662989077,      -10.52942081,      -10.64286269,                 0,        1.31683138,     -0.2532651621,      0.1026107053
       2158,             21.58,      -9.669799967,      -10.54340465,      -10.66316589,                 0,       1.319425418,     -0.2929840921,      0.1030383531
       2159,             21.59,      -9.683132125,      -10.56317353,      -10.68249838,                 0,       1.322885561,     -0.3275804978,      0.1030550758
       2160,              21.6,      -9.693427321,      -10.57778512,      -10.69161099,                 0,       1.326862183,     -0.3563506228,      0.1026481301
       2161,             21.61,      -9.701243437,       -10.5883152,       -10.6885622,                 0,       1.331077223,     -0.3788255631,      0.1018253833
       2162,             21.62,      -9.705691207,      -10.59254311,      -10.67291495,                 0,       1.335263559,     -0.3946775308,       0.100619106
       2163,             21.63,      -9.707123204,      -10.59041729,      -10.64828044,                 0,       1.339124376,     -0.4036805283,     0.09908921253
       2164,             21.64,      -9.706056417,      -10.58265515,      -10.61977113,                 0,       1.342386824,     -0.4057407119,     0.09732471287
       2165,             21.65,      -9.702790716,      -10.57028899,      -10.59164358,                 0,       1.344838975,     -0.4008924251,     0.09544208508
       2166,             21.66,      -9.697520787,      -10.55467993,      -10.56643414,                 0,       1.346340269,     -0.3892843616,     0.09357939909
       2167,             21.67,      -9.690594694,      -10.53762595,      -10.54535531,                 0,       1.346814086,     -0.3711621696,     0.09188549833
       2168,             21.68,      -9.682160507,      -10.52090916,      -10.52912453,                 0,       1.346241243,     -0.3468611411,     0.09050459088
       2169,             21.69,      -9.672206713,      -10.50607412,       -10.5182079,                 0,       1.344660118,     -0.3168058528,      0.0895581829
       2170,              21.7,       -9.66110441,      -10.49388661,      -10.51251992,                 0,       1.342170557,     -0.2815043942,     0.08912800018
       2171,             21.71,      -9.649550134,      -10.48400072,      -10.51118731,                 0,       1.338934542,     -0.2415332968,      0.0892442825
       2172,             21.72,      -9.638249171,      -10.47688254,      -10.51358894,                 0,       1.335167855,     -0.1975220367,     0.08988322749
       2173,             21.73,      -9.627267515,      -10.47264284,      -10.51934687,                 0,       1.331118839,     -0.1501648398,      0.0909738782
       2174,             21.74,      -9.617091731,      -10.47090757,      -10.52811563,                 0,       1.327059075,     -0.1002015872,     0.09241191965
       2175,             21.75,      -9.608461068,      -10.47106693,      -10.53926775,                 0,       1.323261704,    -0.04843031983,     0.09407598446
       2176,             21.76,      -9.601978866,      -10.47321916,      -10.55230537,                 0,       1.319984177,      0.0043068592,     0.09584216925
       2177,             21.77,      -9.598213821,      -10.47778384,      -10.56701436,                 0,       1.317451105,     0.05713957153,     0.09759432262
       2178,             21.78,      -9.602985202,      -10.48929201,      -10.58527769,                 0,       1.315913678,      0.1092673817,      0.0992296822
       2179,             21.79,      -9.614945369,      -10.50562074,      -10.60764764,                 0,       1.315448294,      0.1596157057,      0.1006605565
       2180,              21.8,      -9.631722277,      -10.52538223,      -10.63332207,                 0,       1.316075675,      0.2072846821,      0.1018142576
       2181,             21.81,      -9.651845824,      -10.54538154,      -10.66205007,                 0,       1.317725355,         0.2514516,      0.1026322498
       2182,             21.82,      -9.669271793,      -10.56080598,      -10.68113617,                 0,        1.32026116,      0.2912897994,      0.1030697876
       2183,             21.83,      -9.687341538,      -10.58446653,      -10.67730044,                 0,       1.323584456,      0.3261393225,      0.1030967484
       2184,             21.84,       -9.69867176,      -10.59396869,       -10.6706821,                 0,       1.327335458,      0.3551803292,      0.1026999171
       2185,             21.85,      -9.704051396,      -10.59576972,      -10.66159955,                 0,       1.331306734,       0.377944545,      0.1018865698
       2186,             21.86,      -9.702060389,      -10.58772047,      -10.64691454,                 0,       1.335220016,      0.3940437183,      0.1006882419
       2187,             21.87,      -9.694120205,      -10.57140446,      -10.62728227,                 0,       1.338800742,      0.4032597787,     0.09916399451
       2188,             21.88,      -9.682854655,      -10.55027828,      -10.60501407,                 0,        1.34181797,      0.4055326027,       0.097401931
       2189,             21.89,      -9.671500618,      -10.52869423,      -10.58326008,                 0,       1.344094463,      0.4009122744,     0.09551768022
       2190,              21.9,       -9.66293445,      -10.51036885,       -10.5645635,                 0,       1.345496851,      0.3895412511,     0.09364867822
       2191,             21.91,      -9.658518946,      -10.49693469,      -10.54997687,                 0,        1.34592755,      0.3716491803,     0.09194352708
       2192,             21.92,      -9.657922479,      -10.48803954,      -10.53947747,                 0,       1.345337028,      0.3475565315,     0.09054674666
       2193,             21.93,      -9.659596868,      -10.48239515,      -10.53267688,                 0,       1.343741545,      0.3176697703,     0.08958079055
       2194,             21.94,      -9.661418046,      -10.47850434,      -10.52892229,                 0,       1.341233436,      0.2824827446,     0.08912889442
       2195,             21.95,      -9.661527281,      -10.47542921,       -10.5272018,                 0,       1.337979074,      0.2425719199,      0.0892231373
